Row_ID,Date,Month,Month_Num,Brand,Variant,Variant_Color,Region,City,Channel,MRP,Selling_Price,Discount_Pct,Promotion,Units_Sold,Revenue_INR,Customer_Satisfaction,Can_Size_ML
1335,2023-03-01,Mar 2023,3,Monster Energy,Monster Mango Loco,Orange,South India,Hyderabad,Quick Commerce,130,130.0,0,No,93,12090.0,4.3,500
1336,2023-03-01,Mar 2023,3,Monster Energy,Monster Mango Loco,Orange,South India,Kochi,Quick Commerce,130,130.0,0,No,85,11050.0,4.1,500
1337,2023-03-01,Mar 2023,3,Monster Energy,Monster Mango Loco,Orange,South India,Bangalore,E-Commerce,130,104.0,20,Yes,64,6656.0,4.1,500
1338,2023-03-01,Mar 2023,3,Monster Energy,Monster Mango Loco,Orange,South India,Chennai,E-Commerce,130,130.0,0,No,68,8840.0,4.7,500
1339,2023-03-01,Mar 2023,3,Monster Energy,Monster Mango Loco,Orange,South India,Hyderabad,E-Commerce,130,130.0,0,No,58,7540.0,4.8,500
1340,2023-03-01,Mar 2023,3,Monster Energy,Monster Mango Loco,Orange,South India,Kochi,E-Commerce,130,130.0,0,No,72,9360.0,4.2,500
1341,2023-03-01,Mar 2023,3,Monster Energy,Monster Mango Loco,Orange,South India,Bangalore,Kirana,130,130.0,0,No,36,4680.0,4.5,500
1342,2023-03-01,Mar 2023,3,Monster Energy,Monster Mango Loco,Orange,South India,Chennai,Kirana,130,130.0,0,No,42,5460.0,4.0,500
1343,2023-03-01,Mar 2023,3,Monster Energy,Monster Mango Loco,Orange,South India,Hyderabad,Kirana,130,104.0,20,Yes,32,3328.0,3.9,500
1344,2023-03-01,Mar 2023,3,Monster Energy,Monster Mango Loco,Orange,South India,Kochi,Kirana,130,130.0,0,No,25,3250.0,3.9,500
1345,2023-03-01,Mar 2023,3,Monster Energy,Monster Pipeline Punch,Pink,South India,Bangalore,Modern Trade,130,130.0,0,No,26,3380.0,4.4,500
1346,2023-03-01,Mar 2023,3,Monster Energy,Monster Pipeline Punch,Pink,South India,Chennai,Modern Trade,130,110.5,15,Yes,29,3204.5,3.8,500
1347,2023-03-01,Mar 2023,3,Monster Energy,Monster Pipeline Punch,Pink,South India,Hyderabad,Modern Trade,130,130.0,0,No,41,5330.0,4.0,500
1348,2023-03-01,Mar 2023,3,Monster Energy,Monster Pipeline Punch,Pink,South India,Kochi,Modern Trade,130,130.0,0,No,30,3900.0,4.5,500
1349,2023-03-01,Mar 2023,3,Monster Energy,Monster Pipeline Punch,Pink,South India,Bangalore,Quick Commerce,130,130.0,0,No,56,7280.0,4.5,500
1350,2023-03-01,Mar 2023,3,Monster Energy,Monster Pipeline Punch,Pink,South India,Chennai,Quick Commerce,130,130.0,0,No,52,6760.0,4.7,500
1351,2023-03-01,Mar 2023,3,Monster Energy,Monster Pipeline Punch,Pink,South India,Hyderabad,Quick Commerce,130,130.0,0,No,47,6110.0,4.7,500
1352,2023-03-01,Mar 2023,3,Monster Energy,Monster Pipeline Punch,Pink,South India,Kochi,Quick Commerce,130,130.0,0,No,38,4940.0,4.9,500
1353,2023-03-01,Mar 2023,3,Monster Energy,Monster Pipeline Punch,Pink,South India,Bangalore,E-Commerce,130,104.0,20,Yes,41,4264.0,4.0,500
1354,2023-03-01,Mar 2023,3,Monster Energy,Monster Pipeline Punch,Pink,South India,Chennai,E-Commerce,130,130.0,0,No,42,5460.0,3.9,500
1355,2023-03-01,Mar 2023,3,Monster Energy,Monster Pipeline Punch,Pink,South India,Hyderabad,E-Commerce,130,130.0,0,No,31,4030.0,4.5,500
1356,2023-03-01,Mar 2023,3,Monster Energy,Monster Pipeline Punch,Pink,South India,Kochi,E-Commerce,130,130.0,0,No,35,4550.0,4.0,500
1357,2023-03-01,Mar 2023,3,Monster Energy,Monster Pipeline Punch,Pink,South India,Bangalore,Kirana,130,130.0,0,No,27,3510.0,4.3,500
1358,2023-03-01,Mar 2023,3,Monster Energy,Monster Pipeline Punch,Pink,South India,Chennai,Kirana,130,130.0,0,No,24,3120.0,4.9,500
1359,2023-03-01,Mar 2023,3,Monster Energy,Monster Pipeline Punch,Pink,South India,Hyderabad,Kirana,130,110.5,15,Yes,13,1436.5,4.3,500
1360,2023-03-01,Mar 2023,3,Monster Energy,Monster Pipeline Punch,Pink,South India,Kochi,Kirana,130,130.0,0,No,30,3900.0,4.8,500
1361,2023-03-01,Mar 2023,3,Monster Energy,Monster Rehab Tea,Yellow,South India,Bangalore,Modern Trade,135,135.0,0,No,22,2970.0,4.6,500
1362,2023-03-01,Mar 2023,3,Monster Energy,Monster Rehab Tea,Yellow,South India,Chennai,Modern Trade,135,135.0,0,No,24,3240.0,4.7,500
1363,2023-03-01,Mar 2023,3,Monster Energy,Monster Rehab Tea,Yellow,South India,Hyderabad,Modern Trade,135,135.0,0,No,19,2565.0,4.4,500
1364,2023-03-01,Mar 2023,3,Monster Energy,Monster Rehab Tea,Yellow,South India,Kochi,Modern Trade,135,108.0,20,Yes,23,2484.0,4.7,500
1365,2023-03-01,Mar 2023,3,Monster Energy,Monster Rehab Tea,Yellow,South India,Bangalore,Quick Commerce,135,135.0,0,No,27,3645.0,4.4,500
1366,2023-03-01,Mar 2023,3,Monster Energy,Monster Rehab Tea,Yellow,South India,Chennai,Quick Commerce,135,108.0,20,Yes,30,3240.0,4.0,500
1367,2023-03-01,Mar 2023,3,Monster Energy,Monster Rehab Tea,Yellow,South India,Hyderabad,Quick Commerce,135,121.5,10,Yes,30,3645.0,4.0,500
1368,2023-03-01,Mar 2023,3,Monster Energy,Monster Rehab Tea,Yellow,South India,Kochi,Quick Commerce,135,135.0,0,No,37,4995.0,3.8,500
1369,2023-03-01,Mar 2023,3,Monster Energy,Monster Rehab Tea,Yellow,South India,Bangalore,E-Commerce,135,135.0,0,No,17,2295.0,4.5,500
1370,2023-03-01,Mar 2023,3,Monster Energy,Monster Rehab Tea,Yellow,South India,Chennai,E-Commerce,135,135.0,0,No,20,2700.0,4.3,500
1371,2023-03-01,Mar 2023,3,Monster Energy,Monster Rehab Tea,Yellow,South India,Hyderabad,E-Commerce,135,135.0,0,No,18,2430.0,4.7,500
1372,2023-03-01,Mar 2023,3,Monster Energy,Monster Rehab Tea,Yellow,South India,Kochi,E-Commerce,135,135.0,0,No,36,4860.0,4.7,500
1373,2023-03-01,Mar 2023,3,Monster Energy,Monster Rehab Tea,Yellow,South India,Bangalore,Kirana,135,135.0,0,No,17,2295.0,3.9,500
1374,2023-03-01,Mar 2023,3,Monster Energy,Monster Rehab Tea,Yellow,South India,Chennai,Kirana,135,114.75,15,Yes,17,1950.75,4.6,500
1375,2023-03-01,Mar 2023,3,Monster Energy,Monster Rehab Tea,Yellow,South India,Hyderabad,Kirana,135,121.5,10,Yes,10,1215.0,4.0,500
1376,2023-03-01,Mar 2023,3,Monster Energy,Monster Rehab Tea,Yellow,South India,Kochi,Kirana,135,135.0,0,No,12,1620.0,4.4,500
1377,2023-03-01,Mar 2023,3,Monster Energy,Monster Zero Sugar,Blue,South India,Bangalore,Modern Trade,128,128.0,0,No,19,2432.0,4.2,500
1378,2023-03-01,Mar 2023,3,Monster Energy,Monster Zero Sugar,Blue,South India,Chennai,Modern Trade,128,128.0,0,No,23,2944.0,4.3,500
1379,2023-03-01,Mar 2023,3,Monster Energy,Monster Zero Sugar,Blue,South India,Hyderabad,Modern Trade,128,128.0,0,No,14,1792.0,3.9,500
1380,2023-03-01,Mar 2023,3,Monster Energy,Monster Zero Sugar,Blue,South India,Kochi,Modern Trade,128,128.0,0,No,14,1792.0,4.5,500
1381,2023-03-01,Mar 2023,3,Monster Energy,Monster Zero Sugar,Blue,South India,Bangalore,Quick Commerce,128,128.0,0,No,32,4096.0,3.9,500
1382,2023-03-01,Mar 2023,3,Monster Energy,Monster Zero Sugar,Blue,South India,Chennai,Quick Commerce,128,102.4,20,Yes,34,3481.6,3.9,500
1383,2023-03-01,Mar 2023,3,Monster Energy,Monster Zero Sugar,Blue,South India,Hyderabad,Quick Commerce,128,128.0,0,No,33,4224.0,4.5,500
1384,2023-03-01,Mar 2023,3,Monster Energy,Monster Zero Sugar,Blue,South India,Kochi,Quick Commerce,128,128.0,0,No,21,2688.0,4.3,500
1385,2023-03-01,Mar 2023,3,Monster Energy,Monster Zero Sugar,Blue,South India,Bangalore,E-Commerce,128,128.0,0,No,21,2688.0,3.8,500
1386,2023-03-01,Mar 2023,3,Monster Energy,Monster Zero Sugar,Blue,South India,Chennai,E-Commerce,128,128.0,0,No,17,2176.0,4.0,500
1387,2023-03-01,Mar 2023,3,Monster Energy,Monster Zero Sugar,Blue,South India,Hyderabad,E-Commerce,128,128.0,0,No,21,2688.0,4.7,500
1388,2023-03-01,Mar 2023,3,Monster Energy,Monster Zero Sugar,Blue,South India,Kochi,E-Commerce,128,128.0,0,No,19,2432.0,4.0,500
1389,2023-03-01,Mar 2023,3,Monster Energy,Monster Zero Sugar,Blue,South India,Bangalore,Kirana,128,128.0,0,No,15,1920.0,4.9,500
1390,2023-03-01,Mar 2023,3,Monster Energy,Monster Zero Sugar,Blue,South India,Chennai,Kirana,128,128.0,0,No,17,2176.0,4.2,500
1391,2023-03-01,Mar 2023,3,Monster Energy,Monster Zero Sugar,Blue,South India,Hyderabad,Kirana,128,128.0,0,No,10,1280.0,4.4,500
1392,2023-03-01,Mar 2023,3,Monster Energy,Monster Zero Sugar,Blue,South India,Kochi,Kirana,128,102.4,20,Yes,10,1024.0,4.5,500
1393,2023-03-01,Mar 2023,3,Red Bull,Red Bull Original,Red/Blue,South India,Bangalore,Modern Trade,110,110.0,0,No,150,16500.0,3.8,250
1394,2023-03-01,Mar 2023,3,Red Bull,Red Bull Original,Red/Blue,South India,Chennai,Modern Trade,110,110.0,0,No,101,11110.0,4.6,250
1395,2023-03-01,Mar 2023,3,Red Bull,Red Bull Original,Red/Blue,South India,Hyderabad,Modern Trade,110,110.0,0,No,122,13420.0,4.6,250
1396,2023-03-01,Mar 2023,3,Red Bull,Red Bull Original,Red/Blue,South India,Kochi,Modern Trade,110,104.5,5,Yes,147,15361.5,3.9,250
1397,2023-03-01,Mar 2023,3,Red Bull,Red Bull Original,Red/Blue,South India,Bangalore,Quick Commerce,110,110.0,0,No,115,12650.0,3.9,250
1398,2023-03-01,Mar 2023,3,Red Bull,Red Bull Original,Red/Blue,South India,Chennai,Quick Commerce,110,110.0,0,No,166,18260.0,4.6,250
1399,2023-03-01,Mar 2023,3,Red Bull,Red Bull Original,Red/Blue,South India,Hyderabad,Quick Commerce,110,110.0,0,No,163,17930.0,4.2,250
1400,2023-03-01,Mar 2023,3,Red Bull,Red Bull Original,Red/Blue,South India,Kochi,Quick Commerce,110,110.0,0,No,122,13420.0,4.0,250
1401,2023-03-01,Mar 2023,3,Red Bull,Red Bull Original,Red/Blue,South India,Bangalore,E-Commerce,110,110.0,0,No,96,10560.0,4.2,250
1402,2023-03-01,Mar 2023,3,Red Bull,Red Bull Original,Red/Blue,South India,Chennai,E-Commerce,110,110.0,0,No,115,12650.0,4.4,250
1403,2023-03-01,Mar 2023,3,Red Bull,Red Bull Original,Red/Blue,South India,Hyderabad,E-Commerce,110,104.5,5,Yes,101,10554.5,4.6,250
1404,2023-03-01,Mar 2023,3,Red Bull,Red Bull Original,Red/Blue,South India,Kochi,E-Commerce,110,110.0,0,No,113,12430.0,4.0,250
1405,2023-03-01,Mar 2023,3,Red Bull,Red Bull Original,Red/Blue,South India,Bangalore,Kirana,110,110.0,0,No,90,9900.0,4.3,250
1406,2023-03-01,Mar 2023,3,Red Bull,Red Bull Original,Red/Blue,South India,Chennai,Kirana,110,110.0,0,No,83,9130.0,4.5,250
1407,2023-03-01,Mar 2023,3,Red Bull,Red Bull Original,Red/Blue,South India,Hyderabad,Kirana,110,110.0,0,No,72,7920.0,4.0,250
1408,2023-03-01,Mar 2023,3,Red Bull,Red Bull Original,Red/Blue,South India,Kochi,Kirana,110,110.0,0,No,55,6050.0,4.3,250
1409,2023-03-01,Mar 2023,3,Red Bull,Red Bull Sugar Free,Red/Blue,South India,Bangalore,Modern Trade,110,110.0,0,No,46,5060.0,3.8,250
1410,2023-03-01,Mar 2023,3,Red Bull,Red Bull Sugar Free,Red/Blue,South India,Chennai,Modern Trade,110,110.0,0,No,49,5390.0,4.2,250
1411,2023-03-01,Mar 2023,3,Red Bull,Red Bull Sugar Free,Red/Blue,South India,Hyderabad,Modern Trade,110,110.0,0,No,51,5610.0,4.2,250
1412,2023-03-01,Mar 2023,3,Red Bull,Red Bull Sugar Free,Red/Blue,South India,Kochi,Modern Trade,110,110.0,0,No,35,3850.0,4.3,250
1413,2023-03-01,Mar 2023,3,Red Bull,Red Bull Sugar Free,Red/Blue,South India,Bangalore,Quick Commerce,110,110.0,0,No,50,5500.0,3.8,250
1414,2023-03-01,Mar 2023,3,Red Bull,Red Bull Sugar Free,Red/Blue,South India,Chennai,Quick Commerce,110,110.0,0,No,67,7370.0,4.4,250
1415,2023-03-01,Mar 2023,3,Red Bull,Red Bull Sugar Free,Red/Blue,South India,Hyderabad,Quick Commerce,110,104.5,5,Yes,73,7628.5,4.6,250
1416,2023-03-01,Mar 2023,3,Red Bull,Red Bull Sugar Free,Red/Blue,South India,Kochi,Quick Commerce,110,110.0,0,No,65,7150.0,4.5,250
1417,2023-03-01,Mar 2023,3,Red Bull,Red Bull Sugar Free,Red/Blue,South India,Bangalore,E-Commerce,110,110.0,0,No,63,6930.0,4.3,250
1418,2023-03-01,Mar 2023,3,Red Bull,Red Bull Sugar Free,Red/Blue,South India,Chennai,E-Commerce,110,110.0,0,No,30,3300.0,4.2,250
1419,2023-03-01,Mar 2023,3,Red Bull,Red Bull Sugar Free,Red/Blue,South India,Hyderabad,E-Commerce,110,110.0,0,No,60,6600.0,4.5,250
1420,2023-03-01,Mar 2023,3,Red Bull,Red Bull Sugar Free,Red/Blue,South India,Kochi,E-Commerce,110,110.0,0,No,50,5500.0,4.6,250
1421,2023-03-01,Mar 2023,3,Red Bull,Red Bull Sugar Free,Red/Blue,South India,Bangalore,Kirana,110,110.0,0,No,35,3850.0,4.0,250
1422,2023-03-01,Mar 2023,3,Red Bull,Red Bull Sugar Free,Red/Blue,South India,Chennai,Kirana,110,110.0,0,No,31,3410.0,3.8,250
1423,2023-03-01,Mar 2023,3,Red Bull,Red Bull Sugar Free,Red/Blue,South India,Hyderabad,Kirana,110,110.0,0,No,27,2970.0,4.4,250
1424,2023-03-01,Mar 2023,3,Red Bull,Red Bull Sugar Free,Red/Blue,South India,Kochi,Kirana,110,110.0,0,No,36,3960.0,4.5,250
1425,2023-03-01,Mar 2023,3,Red Bull,Red Bull Tropical,Red/Blue,South India,Bangalore,Modern Trade,110,110.0,0,No,22,2420.0,3.9,250
1426,2023-03-01,Mar 2023,3,Red Bull,Red Bull Tropical,Red/Blue,South India,Chennai,Modern Trade,110,110.0,0,No,38,4180.0,4.7,250
1427,2023-03-01,Mar 2023,3,Red Bull,Red Bull Tropical,Red/Blue,South India,Hyderabad,Modern Trade,110,110.0,0,No,35,3850.0,3.7,250
1428,2023-03-01,Mar 2023,3,Red Bull,Red Bull Tropical,Red/Blue,South India,Kochi,Modern Trade,110,110.0,0,No,35,3850.0,4.0,250
1429,2023-03-01,Mar 2023,3,Red Bull,Red Bull Tropical,Red/Blue,South India,Bangalore,Quick Commerce,110,104.5,5,Yes,28,2926.0,4.2,250
1430,2023-03-01,Mar 2023,3,Red Bull,Red Bull Tropical,Red/Blue,South India,Chennai,Quick Commerce,110,110.0,0,No,33,3630.0,4.6,250
1431,2023-03-01,Mar 2023,3,Red Bull,Red Bull Tropical,Red/Blue,South India,Hyderabad,Quick Commerce,110,99.0,10,Yes,20,1980.0,3.8,250
1432,2023-03-01,Mar 2023,3,Red Bull,Red Bull Tropical,Red/Blue,South India,Kochi,Quick Commerce,110,110.0,0,No,39,4290.0,4.0,250
1433,2023-03-01,Mar 2023,3,Red Bull,Red Bull Tropical,Red/Blue,South India,Bangalore,E-Commerce,110,110.0,0,No,26,2860.0,4.3,250
1434,2023-03-01,Mar 2023,3,Red Bull,Red Bull Tropical,Red/Blue,South India,Chennai,E-Commerce,110,110.0,0,No,30,3300.0,4.1,250
1435,2023-03-01,Mar 2023,3,Red Bull,Red Bull Tropical,Red/Blue,South India,Hyderabad,E-Commerce,110,110.0,0,No,40,4400.0,3.8,250
1436,2023-03-01,Mar 2023,3,Red Bull,Red Bull Tropical,Red/Blue,South India,Kochi,E-Commerce,110,110.0,0,No,26,2860.0,4.6,250
1437,2023-03-01,Mar 2023,3,Red Bull,Red Bull Tropical,Red/Blue,South India,Bangalore,Kirana,110,110.0,0,No,19,2090.0,4.5,250
1438,2023-03-01,Mar 2023,3,Red Bull,Red Bull Tropical,Red/Blue,South India,Chennai,Kirana,110,110.0,0,No,16,1760.0,4.2,250
1439,2023-03-01,Mar 2023,3,Red Bull,Red Bull Tropical,Red/Blue,South India,Hyderabad,Kirana,110,104.5,5,Yes,21,2194.5,4.1,250
1440,2023-03-01,Mar 2023,3,Red Bull,Red Bull Tropical,Red/Blue,South India,Kochi,Kirana,110,99.0,10,Yes,14,1386.0,3.9,250
1441,2023-03-01,Mar 2023,3,Monster Energy,Monster Original,Green,East India,Kolkata,Modern Trade,125,100.0,20,Yes,82,8200.0,4.6,500
1442,2023-03-01,Mar 2023,3,Monster Energy,Monster Original,Green,East India,Bhubaneswar,Modern Trade,125,125.0,0,No,76,9500.0,4.3,500
1443,2023-03-01,Mar 2023,3,Monster Energy,Monster Original,Green,East India,Patna,Modern Trade,125,125.0,0,No,95,11875.0,4.3,500
1444,2023-03-01,Mar 2023,3,Monster Energy,Monster Original,Green,East India,Guwahati,Modern Trade,125,125.0,0,No,109,13625.0,4.4,500
1445,2023-03-01,Mar 2023,3,Monster Energy,Monster Original,Green,East India,Kolkata,Quick Commerce,125,125.0,0,No,99,12375.0,3.8,500
1446,2023-03-01,Mar 2023,3,Monster Energy,Monster Original,Green,East India,Bhubaneswar,Quick Commerce,125,100.0,20,Yes,55,5500.0,4.0,500
1447,2023-03-01,Mar 2023,3,Monster Energy,Monster Original,Green,East India,Patna,Quick Commerce,125,125.0,0,No,98,12250.0,4.8,500
1448,2023-03-01,Mar 2023,3,Monster Energy,Monster Original,Green,East India,Guwahati,Quick Commerce,125,106.25,15,Yes,62,6587.5,4.8,500
1449,2023-03-01,Mar 2023,3,Monster Energy,Monster Original,Green,East India,Kolkata,E-Commerce,125,125.0,0,No,90,11250.0,4.5,500
1450,2023-03-01,Mar 2023,3,Monster Energy,Monster Original,Green,East India,Bhubaneswar,E-Commerce,125,125.0,0,No,93,11625.0,4.8,500
1451,2023-03-01,Mar 2023,3,Monster Energy,Monster Original,Green,East India,Patna,E-Commerce,125,125.0,0,No,106,13250.0,4.1,500
1452,2023-03-01,Mar 2023,3,Monster Energy,Monster Original,Green,East India,Guwahati,E-Commerce,125,125.0,0,No,58,7250.0,4.5,500
1453,2023-03-01,Mar 2023,3,Monster Energy,Monster Original,Green,East India,Kolkata,Kirana,125,125.0,0,No,152,19000.0,4.0,500
1454,2023-03-01,Mar 2023,3,Monster Energy,Monster Original,Green,East India,Bhubaneswar,Kirana,125,125.0,0,No,198,24750.0,4.0,500
1455,2023-03-01,Mar 2023,3,Monster Energy,Monster Original,Green,East India,Patna,Kirana,125,125.0,0,No,166,20750.0,4.0,500
1456,2023-03-01,Mar 2023,3,Monster Energy,Monster Original,Green,East India,Guwahati,Kirana,125,125.0,0,No,176,22000.0,4.0,500
1457,2023-03-01,Mar 2023,3,Monster Energy,Monster Ultra White,White,East India,Kolkata,Modern Trade,130,130.0,0,No,73,9490.0,4.3,500
1458,2023-03-01,Mar 2023,3,Monster Energy,Monster Ultra White,White,East India,Bhubaneswar,Modern Trade,130,110.5,15,Yes,68,7514.0,4.2,500
1459,2023-03-01,Mar 2023,3,Monster Energy,Monster Ultra White,White,East India,Patna,Modern Trade,130,104.0,20,Yes,42,4368.0,4.7,500
1460,2023-03-01,Mar 2023,3,Monster Energy,Monster Ultra White,White,East India,Guwahati,Modern Trade,130,130.0,0,No,63,8190.0,4.7,500
1461,2023-03-01,Mar 2023,3,Monster Energy,Monster Ultra White,White,East India,Kolkata,Quick Commerce,130,110.5,15,Yes,55,6077.5,4.8,500
1462,2023-03-01,Mar 2023,3,Monster Energy,Monster Ultra White,White,East India,Bhubaneswar,Quick Commerce,130,104.0,20,Yes,55,5720.0,4.4,500
1463,2023-03-01,Mar 2023,3,Monster Energy,Monster Ultra White,White,East India,Patna,Quick Commerce,130,104.0,20,Yes,34,3536.0,3.9,500
1464,2023-03-01,Mar 2023,3,Monster Energy,Monster Ultra White,White,East India,Guwahati,Quick Commerce,130,130.0,0,No,55,7150.0,3.8,500
1465,2023-03-01,Mar 2023,3,Monster Energy,Monster Ultra White,White,East India,Kolkata,E-Commerce,130,130.0,0,No,69,8970.0,4.5,500
1466,2023-03-01,Mar 2023,3,Monster Energy,Monster Ultra White,White,East India,Bhubaneswar,E-Commerce,130,130.0,0,No,51,6630.0,4.8,500
1467,2023-03-01,Mar 2023,3,Monster Energy,Monster Ultra White,White,East India,Patna,E-Commerce,130,130.0,0,No,59,7670.0,4.1,500
1468,2023-03-01,Mar 2023,3,Monster Energy,Monster Ultra White,White,East India,Guwahati,E-Commerce,130,130.0,0,No,63,8190.0,4.6,500
1469,2023-03-01,Mar 2023,3,Monster Energy,Monster Ultra White,White,East India,Kolkata,Kirana,130,130.0,0,No,77,10010.0,4.6,500
1470,2023-03-01,Mar 2023,3,Monster Energy,Monster Ultra White,White,East India,Bhubaneswar,Kirana,130,130.0,0,No,108,14040.0,4.4,500
1471,2023-03-01,Mar 2023,3,Monster Energy,Monster Ultra White,White,East India,Patna,Kirana,130,110.5,15,Yes,83,9171.5,4.6,500
1472,2023-03-01,Mar 2023,3,Monster Energy,Monster Ultra White,White,East India,Guwahati,Kirana,130,130.0,0,No,119,15470.0,4.1,500
1473,2023-03-01,Mar 2023,3,Monster Energy,Monster Mango Loco,Orange,East India,Kolkata,Modern Trade,130,130.0,0,No,75,9750.0,4.1,500
1474,2023-03-01,Mar 2023,3,Monster Energy,Monster Mango Loco,Orange,East India,Bhubaneswar,Modern Trade,130,130.0,0,No,33,4290.0,4.7,500
1475,2023-03-01,Mar 2023,3,Monster Energy,Monster Mango Loco,Orange,East India,Patna,Modern Trade,130,130.0,0,No,60,7800.0,4.4,500
1476,2023-03-01,Mar 2023,3,Monster Energy,Monster Mango Loco,Orange,East India,Guwahati,Modern Trade,130,130.0,0,No,51,6630.0,4.6,500
1477,2023-03-01,Mar 2023,3,Monster Energy,Monster Mango Loco,Orange,East India,Kolkata,Quick Commerce,130,130.0,0,No,38,4940.0,3.9,500
1478,2023-03-01,Mar 2023,3,Monster Energy,Monster Mango Loco,Orange,East India,Bhubaneswar,Quick Commerce,130,130.0,0,No,43,5590.0,4.1,500
1479,2023-03-01,Mar 2023,3,Monster Energy,Monster Mango Loco,Orange,East India,Patna,Quick Commerce,130,130.0,0,No,59,7670.0,4.4,500
1480,2023-03-01,Mar 2023,3,Monster Energy,Monster Mango Loco,Orange,East India,Guwahati,Quick Commerce,130,130.0,0,No,50,6500.0,4.5,500
1481,2023-03-01,Mar 2023,3,Monster Energy,Monster Mango Loco,Orange,East India,Kolkata,E-Commerce,130,130.0,0,No,55,7150.0,4.4,500
1482,2023-03-01,Mar 2023,3,Monster Energy,Monster Mango Loco,Orange,East India,Bhubaneswar,E-Commerce,130,130.0,0,No,47,6110.0,4.2,500
1483,2023-03-01,Mar 2023,3,Monster Energy,Monster Mango Loco,Orange,East India,Patna,E-Commerce,130,130.0,0,No,47,6110.0,4.9,500
1484,2023-03-01,Mar 2023,3,Monster Energy,Monster Mango Loco,Orange,East India,Guwahati,E-Commerce,130,130.0,0,No,48,6240.0,4.6,500
1485,2023-03-01,Mar 2023,3,Monster Energy,Monster Mango Loco,Orange,East India,Kolkata,Kirana,130,104.0,20,Yes,95,9880.0,3.9,500
1486,2023-03-01,Mar 2023,3,Monster Energy,Monster Mango Loco,Orange,East India,Bhubaneswar,Kirana,130,130.0,0,No,62,8060.0,4.6,500
1487,2023-03-01,Mar 2023,3,Monster Energy,Monster Mango Loco,Orange,East India,Patna,Kirana,130,104.0,20,Yes,57,5928.0,4.2,500
1488,2023-03-01,Mar 2023,3,Monster Energy,Monster Mango Loco,Orange,East India,Guwahati,Kirana,130,130.0,0,No,69,8970.0,4.5,500
1489,2023-03-01,Mar 2023,3,Monster Energy,Monster Pipeline Punch,Pink,East India,Kolkata,Modern Trade,130,130.0,0,No,44,5720.0,4.0,500
1490,2023-03-01,Mar 2023,3,Monster Energy,Monster Pipeline Punch,Pink,East India,Bhubaneswar,Modern Trade,130,117.0,10,Yes,42,4914.0,4.7,500
1491,2023-03-01,Mar 2023,3,Monster Energy,Monster Pipeline Punch,Pink,East India,Patna,Modern Trade,130,130.0,0,No,37,4810.0,4.3,500
1492,2023-03-01,Mar 2023,3,Monster Energy,Monster Pipeline Punch,Pink,East India,Guwahati,Modern Trade,130,130.0,0,No,24,3120.0,4.2,500
1493,2023-03-01,Mar 2023,3,Monster Energy,Monster Pipeline Punch,Pink,East India,Kolkata,Quick Commerce,130,110.5,15,Yes,33,3646.5,4.8,500
1494,2023-03-01,Mar 2023,3,Monster Energy,Monster Pipeline Punch,Pink,East India,Bhubaneswar,Quick Commerce,130,130.0,0,No,28,3640.0,4.4,500
1495,2023-03-01,Mar 2023,3,Monster Energy,Monster Pipeline Punch,Pink,East India,Patna,Quick Commerce,130,130.0,0,No,35,4550.0,3.9,500
1496,2023-03-01,Mar 2023,3,Monster Energy,Monster Pipeline Punch,Pink,East India,Guwahati,Quick Commerce,130,130.0,0,No,37,4810.0,4.5,500
1497,2023-03-01,Mar 2023,3,Monster Energy,Monster Pipeline Punch,Pink,East India,Kolkata,E-Commerce,130,104.0,20,Yes,29,3016.0,4.8,500
